NCD_0,NCD_1,NCD_2,NCD_3,NCD_4,NCD_5,NCD_6,AI_0,AI_1,AI_2,AI_3,AI_4,AI_5,AI_6,AS(NA)_0,AS(NA)_1,AS(NA)_2,AS(NA)_3,AS(NA)_4,AS(NA)_5,AS(NA)_6,BL_0,BL_1,BL_2,BL_3,BL_4,BL_5,BL_6,NAC_0,NAC_1,NAC_2,NAC_3,NAC_4,NAC_5,NAC_6,AS(NAC)_0,AS(NAC)_1,AS(NAC)_2,AS(NAC)_3,AS(NAC)_4,AS(NAC)_5,AS(NAC)_6,CS_0,CS_1,CS_2,CS_3,CS_4,CS_5,CS_6,AT_0,AT_1,AT_2,AT_3,AT_4,AT_5,AT_6,NA_0,NA_1,NA_2,NA_3,NA_4,NA_5,NA_6,ADL_0,ADL_1,ADL_2,ADL_3,ADL_4,ADL_5,ADL_6,NAD_0,NAD_1,NAD_2,NAD_3,NAD_4,NAD_5,NAD_6,Annotation
4,5,11,2,9,6,8,4,5,11,2,9,5,6,0.000005,0.000007,0.000014,0.000002,0.000010,0.000006,0.000009,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,5,11,2,9,6,8,0.000002,0.000003,0.000006,0.000001,0.000005,0.000003,0.000004,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,5,11,2,9,5,8,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,5,11,2,9,6,8,4.0
6,2,1,6,14,3,12,3,2,1,3,11,2,10,0.000006,0.000003,0.000001,0.000017,0.000040,0.000007,0.000040,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,2,1,6,14,3,12,0.000003,0.000001,0.000001,0.000010,0.000021,0.000005,0.000019,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5,2,1,5,13,2,12,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,2,1,6,14,3,12,14.5
2,1,6,14,3,12,6,2,1,3,11,2,10,5,0.000003,0.000001,0.000017,0.000040,0.000007,0.000040,0.000022,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2,1,6,14,3,12,6,0.000001,0.000001,0.000010,0.000021,0.000005,0.000019,0.000010,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2,1,5,13,2,12,6,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2,1,6,14,3,12,6,13.5
1,6,14,3,12,6,23,1,3,11,2,10,5,9,0.000001,0.000017,0.000040,0.000007,0.000040,0.000022,0.000039,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,6,14,3,12,6,23,0.000001,0.000010,0.000021,0.000005,0.000019,0.000010,0.000046,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,5,13,2,12,6,9,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,6,14,3,12,6,23,9.5
6,14,3,12,6,23,4,3,11,2,10,5,9,4,0.000017,0.000040,0.000007,0.000040,0.000022,0.000039,0.000015,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,14,3,12,6,23,4,0.000010,0.000021,0.000005,0.000019,0.000010,0.000046,0.000007,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5,13,2,12,6,9,4,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,14,3,12,6,23,4,10.5
14,3,12,6,23,4,15,11,2,10,5,9,4,13,0.000040,0.000007,0.000040,0.000022,0.000039,0.000015,0.000054,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,14,3,12,6,23,4,15,0.000021,0.000005,0.000019,0.000010,0.000046,0.000007,0.000025,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,13,2,12,6,9,4,15,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,14,3,12,6,23,4,15,8.5
3,12,6,23,4,15,6,2,10,5,9,4,13,4,0.000007,0.000040,0.000022,0.000039,0.000015,0.000054,0.000021,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3,12,6,23,4,15,6,0.000005,0.000019,0.000010,0.000046,0.000007,0.000025,0.000010,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2,12,6,9,4,15,6,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3,12,6,23,4,15,6,14.0
6,23,4,15,6,11,17,5,9,4,13,4,8,13,0.000022,0.000039,0.000015,0.000054,0.000021,0.000031,0.000058,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,23,4,15,6,11,17,0.000010,0.000046,0.000007,0.000025,0.000010,0.000018,0.000028,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,9,4,15,6,9,16,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,23,4,15,6,11,17,9.0
4,15,6,11,17,4,14,4,13,4,8,13,3,14,0.000015,0.000054,0.000021,0.000031,0.000058,0.000015,0.000048,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,15,6,11,17,4,14,0.000007,0.000025,0.000010,0.000018,0.000028,0.000007,0.000022,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,15,6,9,16,4,14,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,15,6,11,17,4,14,7.0
11,17,4,14,9,5,26,8,13,3,14,6,4,25,0.000031,0.000058,0.000015,0.000048,0.000032,0.000013,0.000080,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,11,17,4,14,9,5,26,0.000018,0.000028,0.000007,0.000022,0.000015,0.000008,0.000038,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,9,16,4,14,9,4,26,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,11,17,4,14,9,5,26,11.0
17,4,14,9,5,26,15,13,3,14,6,4,25,12,0.000058,0.000015,0.000048,0.000032,0.000013,0.000080,0.000041,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,17,4,14,9,5,26,15,0.000028,0.000007,0.000022,0.000015,0.000008,0.000038,0.000022,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,16,4,14,9,4,26,13,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,17,4,14,9,5,26,15,6.5
4,14,9,5,26,15,7,3,14,6,4,25,12,5,0.000015,0.000048,0.000032,0.000013,0.000080,0.000041,0.000021,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,14,9,5,26,15,7,0.000007,0.000022,0.000015,0.000008,0.000038,0.000022,0.000010,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,14,9,4,26,13,7,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,14,9,5,26,15,7,10.0
9,5,26,15,7,6,14,6,4,25,12,5,5,13,0.000032,0.000013,0.000080,0.000041,0.000021,0.000021,0.000048,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,9,5,26,15,7,6,14,0.000015,0.000008,0.000038,0.000022,0.000010,0.000010,0.000022,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,9,4,26,13,7,6,14,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,9,5,26,15,7,6,14,11.0
15,7,6,14,8,14,15,12,5,5,13,7,13,14,0.000041,0.000021,0.000021,0.000048,0.000025,0.000042,0.000046,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,15,7,6,14,8,14,15,0.000022,0.000010,0.000010,0.000022,0.000012,0.000019,0.000021,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,13,7,6,14,8,14,15,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,15,7,6,14,8,14,15,8.5
7,6,14,8,14,15,7,5,5,13,7,13,14,7,0.000021,0.000021,0.000048,0.000025,0.000042,0.000046,0.000021,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,7,6,14,8,14,15,7,0.000010,0.000010,0.000022,0.000012,0.000019,0.000021,0.000010,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,7,6,14,8,14,15,7,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,7,6,14,8,14,15,7,12.5
5,12,7,8,4,8,11,5,11,6,5,3,7,11,0.000005,0.000012,0.000008,0.000007,0.000004,0.000008,0.000011,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5,12,7,8,4,8,11,0.000002,0.000006,0.000004,0.000004,0.000002,0.000004,0.000005,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5,11,7,6,4,8,11,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5,12,7,8,4,8,11,11.0
8,4,8,11,8,14,6,5,3,7,11,4,12,6,0.000007,0.000004,0.000008,0.000011,0.000006,0.000015,0.000007,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,8,4,8,11,8,14,6,0.000004,0.000002,0.000004,0.000005,0.000004,0.000007,0.000003,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,4,8,11,6,14,6,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,8,4,8,11,8,14,6,10.5
4,8,11,8,14,6,10,3,7,11,4,12,6,9,0.000004,0.000008,0.000011,0.000006,0.000015,0.000007,0.000010,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,8,11,8,14,6,10,0.000002,0.000004,0.000005,0.000004,0.000007,0.000003,0.000005,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,8,11,6,14,6,9,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,8,11,8,14,6,10,12.5
11,8,14,6,10,11,14,11,4,12,6,9,10,13,0.000011,0.000006,0.000015,0.000007,0.000010,0.000012,0.000014,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,11,8,14,6,10,11,14,0.000005,0.000004,0.000007,0.000003,0.000005,0.000005,0.000007,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,11,6,14,6,9,11,13,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,11,8,14,6,10,11,14,16.5
8,14,6,10,11,14,15,4,12,6,9,10,13,14,0.000006,0.000015,0.000007,0.000010,0.000012,0.000014,0.000016,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,8,14,6,10,11,14,15,0.000004,0.000007,0.000003,0.000005,0.000005,0.000007,0.000007,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,14,6,9,11,13,15,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,8,14,6,10,11,14,15,16.0
14,6,10,11,14,15,18,12,6,9,10,13,14,17,0.000015,0.000007,0.000010,0.000012,0.000014,0.000016,0.000017,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,14,6,10,11,14,15,18,0.000007,0.000003,0.000005,0.000005,0.000007,0.000007,0.000009,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,14,6,9,11,13,15,17,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,14,6,10,11,14,15,18,17.0
6,10,11,14,15,18,14,6,9,10,13,14,17,13,0.000007,0.000010,0.000012,0.000014,0.000016,0.000017,0.000015,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,10,11,14,15,18,14,0.000003,0.000005,0.000005,0.000007,0.000007,0.000009,0.000007,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,9,11,13,15,17,14,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,10,11,14,15,18,14,13.0
10,11,14,15,18,14,20,9,10,13,14,17,13,19,0.000010,0.000012,0.000014,0.000016,0.000017,0.000015,0.000022,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,10,11,14,15,18,14,20,0.000005,0.000005,0.000007,0.000007,0.000009,0.000007,0.000010,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,9,11,13,15,17,14,19,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,10,11,14,15,18,14,20,6.5
6,7,12,5,5,15,16,6,6,11,5,4,14,14,0.000007,0.000007,0.000012,0.000005,0.000005,0.000015,0.000017,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,7,12,5,5,15,16,0.000003,0.000003,0.000006,0.000002,0.000002,0.000007,0.000008,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,7,12,5,5,14,16,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,7,12,5,5,15,16,5.0
7,12,5,5,15,16,6,6,11,5,4,14,14,6,0.000007,0.000012,0.000005,0.000005,0.000015,0.000017,0.000007,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,7,12,5,5,15,16,6,0.000003,0.000006,0.000002,0.000002,0.000007,0.000008,0.000003,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,7,12,5,5,14,16,6,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,7,12,5,5,15,16,6,5.5
5,5,15,16,6,4,7,5,4,14,14,6,2,6,0.000005,0.000005,0.000015,0.000017,0.000007,0.000004,0.000008,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5,5,15,16,6,4,7,0.000002,0.000002,0.000007,0.000008,0.000003,0.000002,0.000004,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5,5,14,16,6,4,7,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5,5,15,16,6,4,7,12.5
16,6,4,7,11,14,7,14,6,2,6,7,7,4,0.000017,0.000007,0.000004,0.000008,0.000011,0.000010,0.000009,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,16,6,4,7,11,14,7,0.000008,0.000003,0.000002,0.000004,0.000006,0.000008,0.000005,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,16,6,4,7,10,8,7,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,16,6,4,7,11,14,7,15.5
6,4,7,11,14,7,24,6,2,6,7,7,4,23,0.000007,0.000004,0.000008,0.000011,0.000010,0.000009,0.000026,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,4,7,11,14,7,24,0.000003,0.000002,0.000004,0.000006,0.000008,0.000005,0.000013,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,4,7,10,8,7,23,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,4,7,11,14,7,24,7.0
4,7,11,14,7,24,7,2,6,7,7,4,23,6,0.000004,0.000008,0.000011,0.000010,0.000009,0.000026,0.000007,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,7,11,14,7,24,7,0.000002,0.000004,0.000006,0.000008,0.000005,0.000013,0.000004,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,7,10,8,7,23,6,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,7,11,14,7,24,7,10.0
7,7,13,12,8,10,3,6,4,13,12,8,8,2,0.000007,0.000006,0.000013,0.000012,0.000009,0.000011,0.000003,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,7,7,13,12,8,10,3,0.000004,0.000003,0.000006,0.000006,0.000004,0.000005,0.000002,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,6,13,12,8,10,3,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,7,7,13,12,8,10,3,8.0
10,3,12,4,9,18,11,8,2,6,4,8,16,10,0.000011,0.000003,0.000007,0.000004,0.000009,0.000018,0.000011,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,10,3,12,4,9,18,11,0.000005,0.000002,0.000006,0.000002,0.000004,0.000008,0.000005,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,10,3,6,4,9,17,10,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,10,3,12,4,9,18,11,7.0
3,12,4,9,18,11,6,2,6,4,8,16,10,5,0.000003,0.000007,0.000004,0.000009,0.000018,0.000011,0.000006,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3,12,4,9,18,11,6,0.000002,0.000006,0.000002,0.000004,0.000008,0.000005,0.000003,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3,6,4,9,17,10,6,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3,12,4,9,18,11,6,6.5
18,11,6,8,5,12,23,16,10,5,7,5,11,22,0.000018,0.000011,0.000006,0.000009,0.000006,0.000012,0.000024,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,18,11,6,8,5,12,23,0.000008,0.000005,0.000003,0.000004,0.000003,0.000006,0.000011,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,17,10,6,8,5,11,23,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,18,11,6,8,5,12,23,23.5
11,6,8,5,12,23,26,10,5,7,5,11,22,20,0.000011,0.000006,0.000009,0.000006,0.000012,0.000024,0.000024,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,11,6,8,5,12,23,26,0.000005,0.000003,0.000004,0.000003,0.000006,0.000011,0.000012,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,10,6,8,5,11,23,23,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,11,6,8,5,12,23,26,16.0
6,8,5,12,23,26,21,5,7,5,11,22,20,18,0.000006,0.000009,0.000006,0.000012,0.000024,0.000024,0.000023,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,8,5,12,23,26,21,0.000003,0.000004,0.000003,0.000006,0.000011,0.000012,0.000011,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,8,5,11,23,23,20,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,8,5,12,23,26,21,7.5
8,5,12,23,26,21,11,7,5,11,22,20,18,10,0.000009,0.000006,0.000012,0.000024,0.000024,0.000023,0.000013,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,8,5,12,23,26,21,11,0.000004,0.000003,0.000006,0.000011,0.000012,0.000011,0.000006,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,8,5,11,23,23,20,11,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,8,5,12,23,26,21,11,6.5
21,11,4,9,10,35,49,18,10,3,8,9,34,47,0.000023,0.000013,0.000005,0.000010,0.000010,0.000037,0.000050,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,21,11,4,9,10,35,49,0.000011,0.000006,0.000002,0.000005,0.000005,0.000017,0.000023,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,20,11,4,9,10,35,48,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,21,11,4,9,10,35,49,7.0
11,4,9,10,35,49,9,10,3,8,9,34,47,7,0.000013,0.000005,0.000010,0.000010,0.000037,0.000050,0.000008,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,11,4,9,10,35,49,9,0.000006,0.000002,0.000005,0.000005,0.000017,0.000023,0.000004,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,11,4,9,10,35,48,8,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,11,4,9,10,35,49,9,6.5
4,9,10,35,49,9,5,3,8,9,34,47,7,4,0.000005,0.000010,0.000010,0.000037,0.000050,0.000008,0.000004,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,9,10,35,49,9,5,0.000002,0.000005,0.000005,0.000017,0.000023,0.000004,0.000002,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,9,10,35,48,8,4,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,9,10,35,49,9,5,7.0
6,9,2,6,6,8,10,6,6,2,4,6,8,9,0.000007,0.000010,0.000002,0.000006,0.000006,0.000009,0.000012,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,9,2,6,6,8,10,0.000003,0.000004,0.000001,0.000003,0.000003,0.000004,0.000005,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,9,2,6,6,8,10,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,9,2,6,6,8,10,5.5
9,2,6,6,8,10,6,6,2,4,6,8,9,4,0.000010,0.000002,0.000006,0.000006,0.000009,0.000012,0.000005,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,9,2,6,6,8,10,6,0.000004,0.000001,0.000003,0.000003,0.000004,0.000005,0.000003,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,9,2,6,6,8,10,4,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,9,2,6,6,8,10,6,6.5
8,10,6,5,8,9,13,8,9,4,5,8,9,12,0.000009,0.000012,0.000005,0.000005,0.000008,0.000009,0.000013,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,8,10,6,5,8,9,13,0.000004,0.000005,0.000003,0.000002,0.000004,0.000004,0.000006,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,8,10,4,5,8,9,13,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,8,10,6,5,8,9,13,5.0
6,5,8,9,13,1,9,4,5,8,9,12,1,8,0.000005,0.000005,0.000008,0.000009,0.000013,0.000001,0.000009,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,5,8,9,13,1,9,0.000003,0.000002,0.000004,0.000004,0.000006,0.000000,0.000004,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,5,8,9,13,1,8,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,5,8,9,13,1,9,13.0
5,8,9,13,1,9,18,5,8,9,12,1,8,13,0.000005,0.000008,0.000009,0.000013,0.000001,0.000009,0.000018,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5,8,9,13,1,9,18,0.000002,0.000004,0.000004,0.000006,0.000000,0.000004,0.000008,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5,8,9,13,1,8,16,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5,8,9,13,1,9,18,9.0
10,7,9,15,3,10,38,9,4,9,12,3,10,35,0.000010,0.000005,0.000009,0.000015,0.000003,0.000011,0.000040,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,10,7,9,15,3,10,38,0.000004,0.000003,0.000004,0.000007,0.000001,0.000005,0.000017,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,10,5,9,14,3,10,37,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,10,7,9,15,3,10,38,12.0
7,9,15,3,10,38,11,4,9,12,3,10,35,10,0.000005,0.000009,0.000015,0.000003,0.000011,0.000040,0.000011,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,7,9,15,3,10,38,11,0.000003,0.000004,0.000007,0.000001,0.000005,0.000017,0.000005,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5,9,14,3,10,37,11,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,7,9,15,3,10,38,11,15.5
17,3,6,13,9,14,12,19,10,5,17,9,12,11,0.000020,0.000011,0.000006,0.000018,0.000009,0.000014,0.000013,1.000000,1.000000,1.000000,0.928571,1.000000,1.000000,1.000000,26,11,6,18,9,14,14,0.000011,0.000005,0.000003,0.000008,0.000004,0.000006,0.000006,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.235294,3.666667,1.000000,1.428571,1.000000,1.000000,1.166667,20,11,6,17,9,14,13,1.529412,3.666667,1.000000,1.428571,1.000000,1.000000,1.166667,17,3,6,14,9,14,12,13.0
